<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USDJPY,W,20121029,00:00:00,79.6100000,80.6700000,79.2400000,80.4300000,0
USDJPY,W,20121105,00:00:00,80.4300000,80.5600000,79.0400000,79.4500000,0
USDJPY,W,20121112,00:00:00,79.4500000,81.4600000,79.1700000,81.3500000,0
USDJPY,W,20121119,00:00:00,81.3300000,82.8400000,81.0500000,82.3600000,0
USDJPY,W,20121126,00:00:00,82.3400000,82.7500000,81.6600000,82.3600000,0
USDJPY,W,20121203,00:00:00,82.3600000,82.8300000,81.6800000,82.4700000,0
USDJPY,W,20121210,00:00:00,82.4400000,83.9600000,82.0700000,83.4100000,0
USDJPY,W,20121217,00:00:00,83.5000000,84.6200000,83.4100000,84.3400000,0
USDJPY,W,20121224,00:00:00,84.3600000,86.6400000,84.1900000,85.8600000,0
USDJPY,W,20121231,00:00:00,85.8700000,88.4100000,85.6000000,88.1400000,0
USDJPY,W,20130107,00:00:00,88.1200000,89.4500000,86.8000000,89.2700000,0
USDJPY,W,20130114,00:00:00,89.2200000,90.2100000,87.7600000,90.0600000,0
USDJPY,W,20130121,00:00:00,90.0500000,91.1900000,88.0200000,91.0100000,0
USDJPY,W,20130128,00:00:00,91.0100000,92.9600000,90.2800000,92.7500000,0
USDJPY,W,20130204,00:00:00,92.7500000,94.0600000,91.9400000,92.7500000,0
USDJPY,W,20130211,00:00:00,92.7500000,94.4600000,92.1900000,93.6600000,0
USDJPY,W,20130218,00:00:00,93.6600000,94.2200000,92.7400000,94.6800000,0
USDJPY,W,20130225,00:00:00,94.6900000,94.7500000,90.8400000,93.6000000,0
USDJPY,W,20130304,00:00:00,93.6000000,96.5600000,92.8800000,95.9200000,0
USDJPY,W,20130311,00:00:00,95.9600000,96.7100000,95.0400000,95.2600000,0
USDJPY,W,20130318,00:00:00,94.4700000,96.1300000,94.0500000,94.4500000,1
USDJPY,W,20130325,00:00:00,94.4500000,94.9600000,93.5100000,94.2300000,72
USDJPY,W,20130401,00:00:00,94.2200000,97.8300000,92.5300000,98.0100000,7076
USDJPY,W,20130408,00:00:00,98.0100000,99.9500000,97.7900000,98.2200000,24694
USDJPY,W,20130415,00:00:00,98.2000000,99.6900000,95.7700000,99.8000000,22576
USDJPY,W,20130422,00:00:00,99.7900000,99.8800000,97.5200000,97.9100000,1405
USDJPY,W,20130429,00:00:00,97.9230000,99.2700000,96.9700000,99.1130000,1159
USDJPY,W,20130506,00:00:00,99.1000000,101.9800000,98.5500000,101.8100000,510
USDJPY,W,20130513,00:00:00,101.8000000,103.3100000,101.2300000,103.0100000,913
USDJPY,W,20130520,00:00:00,103.0100000,103.7400000,100.6400000,101.2200000,9
USDJPY,W,20130527,00:00:00,101.2310000,102.5500000,100.2000000,100.5600000,382
USDJPY,W,20130603,00:00:00,100.5600000,100.7500000,94.9400000,97.7500000,10
USDJPY,W,20130610,00:00:00,97.7500000,99.3100000,93.7700000,94.2000000,7048
USDJPY,W,20130617,00:00:00,94.2100000,98.3200000,94.0600000,97.8400000,7908
USDJPY,W,20130624,00:00:00,97.8500000,99.4800000,96.9400000,99.1700000,6762
USDJPY,W,20130701,00:00:00,99.2000000,101.2200000,99.1300000,101.2100000,4284
USDJPY,W,20130708,00:00:00,101.1600000,101.5500000,98.2200000,99.2700000,11359
USDJPY,W,20130715,00:00:00,99.2700000,100.8600000,98.8600000,100.2900000,306
USDJPY,W,20130722,00:00:00,100.3000000,100.7100000,97.9300000,98.0350000,2787
USDJPY,W,20130729,00:00:00,98.0200000,99.9500000,97.5500000,98.9300000,17450
USDJPY,W,20130805,00:00:00,98.8900000,99.1500000,95.7700000,96.1600000,6910
USDJPY,W,20130812,00:00:00,96.1400000,98.6500000,95.9000000,97.5570000,4889
USDJPY,W,20130819,00:00:00,97.5500000,99.1500000,96.8700000,98.4510000,554
USDJPY,W,20130826,00:00:00,98.4400000,98.8400000,96.7900000,98.4130000,16
USDJPY,W,20130902,00:00:00,98.4100000,100.2200000,98.1670000,99.6220000,674
USDJPY,W,20130909,00:00:00,99.6230000,100.6100000,98.9800000,99.2200000,0
USDJPY,W,20130916,00:00:00,99.2200000,99.6690000,97.7300000,99.1880000,0
USDJPY,W,20130923,00:00:00,99.1940000,99.3610000,98.0600000,97.8470000,0
USDJPY,W,20130930,00:00:00,97.8900000,98.7250000,96.8900000,97.4300000,0
USDJPY,W,20131007,00:00:00,97.2130000,98.5920000,96.5300000,98.1200000,0
USDJPY,W,20131014,00:00:00,98.1150000,99.0040000,97.5200000,97.7500000,0
USDJPY,W,20131021,00:00:00,97.7600000,98.4830000,96.9100000,97.7240000,0
USDJPY,W,20131028,00:00:00,97.7340000,98.8490000,97.4100000,98.7100000,0
USDJPY,W,20131104,00:00:00,98.6980000,99.4090000,97.5900000,99.1830000,0
USDJPY,W,20131111,00:00:00,99.1930000,100.4320000,98.8800000,100.2970000,0
USDJPY,W,20131118,00:00:00,100.3300000,101.3530000,99.5400000,101.2790000,0
USDJPY,W,20131125,00:00:00,101.2640000,102.6100000,101.1000000,102.4650000,0
USDJPY,W,20131202,00:00:00,102.4690000,103.3780000,101.6000000,102.9980000,0
USDJPY,W,20131209,00:00:00,102.9860000,103.9230000,102.1380000,103.2120000,0
USDJPY,W,20131216,00:00:00,103.2250000,104.6360000,102.4700000,103.9730000,0
USDJPY,W,20131223,00:00:00,103.9690000,105.1820000,103.7300000,105.1710000,0
USDJPY,W,20131230,00:00:00,105.1700000,105.4410000,104.0300000,104.8350000,0
USDJPY,W,20140106,00:00:00,104.8190000,105.3550000,103.8100000,103.9220000,0
USDJPY,W,20140113,00:00:00,103.9460000,104.9220000,102.8200000,104.0150000,0
USDJPY,W,20140120,00:00:00,104.0290000,104.8400000,101.9700000,102.4050000,0
USDJPY,W,20140127,00:00:00,102.4000000,103.4400000,101.7100000,101.9270000,0
USDJPY,W,20140203,00:00:00,101.9300000,102.5800000,100.7300000,102.5130000,705508
USDJPY,W,20140210,00:00:00,102.5240000,102.7030000,101.5400000,101.7200000,0
USDJPY,W,20140217,00:00:00,101.7200000,102.8280000,101.3600000,102.4610000,0
USDJPY,W,20140224,00:00:00,102.4590000,102.6800000,101.5300000,101.3980000,0
USDJPY,W,20140303,00:00:00,101.3500000,103.7600000,101.1600000,102.9340000,0
USDJPY,W,20140310,00:00:00,102.9420000,103.4250000,101.1800000,101.2690000,0
USDJPY,W,20140317,00:00:00,101.2810000,102.6820000,101.2080000,102.1180000,0
USDJPY,W,20140324,00:00:00,102.1180000,102.9820000,101.7000000,102.9250000,0
USDJPY,W,20140331,00:00:00,102.9300000,104.1260000,102.7300000,103.2140000,0
USDJPY,W,20140407,00:00:00,103.2140000,103.4100000,101.3000000,101.6380000,0
USDJPY,W,20140414,00:00:00,101.6370000,102.5700000,101.3900000,102.4420000,0
USDJPY,W,20140421,00:00:00,102.4470000,102.7230000,101.9300000,102.2190000,0
USDJPY,W,20140428,00:00:00,102.2170000,103.0190000,102.0000000,102.1600000,0
USDJPY,W,20140505,00:00:00,101.9290000,102.1900000,101.4000000,101.8710000,0
USDJPY,W,20140512,00:00:00,101.8570000,102.3640000,101.2900000,101.5700000,0
USDJPY,W,20140519,00:00:00,101.5520000,102.0050000,100.7980000,101.9820000,0
USDJPY,W,20140526,00:00:00,101.9950000,102.1410000,101.3900000,101.8620000,0
USDJPY,W,20140602,00:00:00,101.8650000,102.7960000,101.7200000,102.4460000,0
USDJPY,W,20140609,00:00:00,102.4510000,102.6490000,101.5700000,102.0450000,0
USDJPY,W,20140616,00:00:00,101.9500000,102.3580000,101.6900000,102.0790000,0
USDJPY,W,20140623,00:00:00,102.0850000,102.1670000,101.2780000,101.3870000,0
USDJPY,W,20140630,00:00:00,101.3870000,102.2660000,101.2100000,101.9900000,0
USDJPY,W,20140707,00:00:00,102.0120000,102.2010000,101.0400000,101.3720000,0
USDJPY,W,20140714,00:00:00,101.3720000,101.7930000,101.0600000,101.3350000,0
USDJPY,W,20140721,00:00:00,101.3280000,101.9380000,101.1600000,101.7740000,0
USDJPY,W,20140728,00:00:00,101.7900000,103.0850000,101.7100000,102.5230000,0
USDJPY,W,20140804,00:00:00,102.5250000,102.9250000,101.4800000,102.1950000,0
USDJPY,W,20140811,00:00:00,102.1630000,102.7160000,101.9800000,102.2900000,0
USDJPY,W,20140818,00:00:00,102.3780000,104.1930000,102.2100000,104.2100000,0
USDJPY,W,20140825,00:00:00,104.2000000,104.4600000,103.5200000,104.1670000,0
USDJPY,W,20140901,00:00:00,104.1630000,105.7060000,104.0230000,104.9260000,0
USDJPY,W,20140908,00:00:00,104.9260000,107.3960000,104.8600000,107.1760000,0
USDJPY,W,20140915,00:00:00,107.1760000,109.4600000,106.7800000,109.0880000,0
USDJPY,W,20140922,00:00:00,109.0720000,109.5390000,108.2300000,109.2120000,0
USDJPY,W,20140929,00:00:00,109.1800000,110.0890000,107.9800000,109.6810000,0
USDJPY,W,20141006,00:00:00,109.6700000,109.8520000,107.4900000,107.5180000,8201
USDJPY,W,20141013,00:00:00,107.5110000,107.6070000,105.1800000,107.1840000,0
USDJPY,W,20141020,00:00:00,107.2120000,108.3520000,106.2200000,108.3500000,0
USDJPY,W,20141027,00:00:00,108.3010000,112.4750000,107.5800000,112.3100000,692081
USDJPY,W,20141103,00:00:00,112.6360000,115.5850000,112.5300000,114.5600000,6708516
USDJPY,W,20141110,00:00:00,114.1210000,116.8250000,113.8300000,116.4260000,6453159
USDJPY,W,20141117,00:00:00,116.4260000,118.9770000,115.4300000,117.7600000,8561884
USDJPY,W,20141124,00:00:00,118.1480000,118.7730000,117.2000000,118.6220000,5954050
USDJPY,W,20141201,00:00:00,118.6530000,121.6880000,117.8400000,121.6200000,7400249
USDJPY,W,20141208,00:00:00,121.6400000,121.8470000,117.4200000,118.5200000,10037553
USDJPY,W,20141215,00:00:00,118.4850000,119.6230000,115.5500000,119.5700000,10789169
USDJPY,W,20141222,00:00:00,119.5700000,120.8260000,119.2900000,120.3460000,4054621
USDJPY,W,20141229,00:00:00,120.3460000,120.7410000,118.8400000,120.3490000,4583575
USDJPY,W,20150105,00:00:00,120.3620000,120.6460000,118.0300000,118.2500000,9687077
USDJPY,W,20150112,00:00:00,118.2640000,119.3200000,115.8300000,117.3560000,9768331
USDJPY,W,20150119,00:00:00,117.3990000,118.8670000,116.9000000,117.5500000,9317693
USDJPY,W,20150126,00:00:00,117.5680000,118.6600000,117.2400000,117.4500000,8942230
USDJPY,W,20150202,00:00:00,116.9500000,119.2210000,116.7600000,119.0290000,8492621
USDJPY,W,20150209,00:00:00,119.0310000,120.4820000,118.3000000,118.2220000,7987320
USDJPY,W,20150216,00:00:00,118.2620000,119.4180000,118.0900000,119.0500000,6745047
USDJPY,W,20150223,00:00:00,119.0640000,119.8380000,118.5900000,119.7480000,6493357
USDJPY,W,20150302,00:00:00,119.7650000,121.2830000,119.3500000,120.8270000,6364633
USDJPY,W,20150309,00:00:00,120.8440000,122.0230000,120.5800000,121.3740000,8374411
USDJPY,W,20150316,00:00:00,121.3740000,121.5190000,119.2770000,119.8600000,7673832
USDJPY,W,20150323,00:00:00,119.8660000,120.1660000,118.3080000,119.2200000,7645692
USDJPY,W,20150330,00:00:00,119.2180000,120.3300000,118.6800000,118.8530000,5948515
USDJPY,W,20150406,00:00:00,118.8660000,120.7380000,118.7600000,120.3240000,5767245
USDJPY,W,20150413,00:00:00,120.3270000,120.8450000,118.5400000,119.0000000,6674273
USDJPY,W,20150420,00:00:00,118.9880000,120.0940000,118.5000000,118.8770000,6438605
USDJPY,W,20150427,00:00:00,118.8720000,120.2880000,118.4740000,120.2300000,6439192
USDJPY,W,20150504,00:00:00,120.1830000,120.5060000,119.0200000,119.6440000,4954241
USDJPY,W,20150511,00:00:00,119.6380000,120.2780000,118.8600000,119.2550000,4477769
USDJPY,W,20150518,00:00:00,119.2140000,121.5710000,119.1910000,121.4830000,4815661
USDJPY,W,20150525,00:00:00,121.4840000,124.4610000,121.4100000,124.0650000,5069820
USDJPY,W,20150601,00:00:00,124.0720000,125.8560000,123.7300000,125.6000000,5638885
USDJPY,W,20150608,00:00:00,125.5790000,125.6810000,122.4400000,123.1810000,5868370
USDJPY,W,20150615,00:00:00,123.1740000,124.4450000,122.4300000,122.9450000,4747564
USDJPY,W,20150622,00:00:00,122.9440000,124.3770000,122.5300000,122.6770000,5609924
USDJPY,W,20150629,00:00:00,122.7280000,123.7210000,121.9200000,121.8660000,7052517
USDJPY,W,20150706,00:00:00,121.9700000,122.9300000,120.3900000,122.1400000,7854876
USDJPY,W,20150713,00:00:00,122.1880000,124.2320000,121.9100000,123.9600000,6043535
USDJPY,W,20150720,00:00:00,124.0480000,124.4770000,123.5400000,123.7350000,5149835
USDJPY,W,20150727,00:00:00,123.7320000,124.5820000,122.9800000,123.8480000,6325099
USDJPY,W,20150803,00:00:00,123.8600000,125.0720000,123.7600000,124.1450000,6103802
USDJPY,W,20150810,00:00:00,124.1500000,125.2800000,123.7600000,124.2100000,6495896
USDJPY,W,20150817,00:00:00,124.2500000,124.5740000,121.7900000,121.8300000,6597152
USDJPY,W,20150824,00:00:00,121.8600000,122.0240000,116.1420000,121.6050000,12388536
USDJPY,W,20150831,00:00:00,121.5970000,121.7400000,118.5760000,118.8900000,9442203
USDJPY,W,20150907,00:00:00,118.8740000,121.3290000,118.7100000,120.5000000,8653615
USDJPY,W,20150914,00:00:00,120.5080000,120.9920000,119.0170000,120.1080000,9101110
USDJPY,W,20150921,00:00:00,120.1160000,121.2360000,119.2000000,120.4880000,10048900
USDJPY,W,20150928,00:00:00,120.5020000,120.6000000,118.6670000,119.9380000,10148249
USDJPY,W,20151005,00:00:00,119.9400000,120.5680000,119.5920000,120.1370000,7611221
USDJPY,W,20151012,00:00:00,120.1350000,120.2630000,118.0350000,119.3500000,7039639
USDJPY,W,20151019,00:00:00,119.3810000,121.4840000,119.1020000,121.4050000,6623291
USDJPY,W,20151026,00:00:00,121.4500000,121.5380000,119.9890000,120.3000000,8737422
USDJPY,W,20151102,00:00:00,120.3100000,123.2680000,120.2220000,123.2160000,7407357
USDJPY,W,20151109,00:00:00,123.2550000,123.6050000,122.4090000,122.3030000,7225942
USDJPY,W,20151116,00:00:00,122.3060000,123.7550000,122.1800000,122.7690000,7091256
USDJPY,W,20151123,00:00:00,122.7910000,123.2600000,122.2210000,122.8180000,6708350
USDJPY,W,20151130,00:00:00,122.8170000,123.6700000,122.2640000,123.1610000,7616756
USDJPY,W,20151207,00:00:00,123.1600000,123.4760000,120.5520000,121.0810000,8537732
USDJPY,W,20151214,00:00:00,121.0800000,123.5740000,120.3090000,121.1450000,9657991
USDJPY,W,20151221,00:00:00,121.1300000,121.5050000,120.0010000,120.2580000,5003421
USDJPY,W,20151228,00:00:00,120.1490000,120.6540000,119.9590000,120.1400000,3779259
USDJPY,W,20160104,00:00:00,120.1430000,120.4650000,117.1900000,117.2140000,11031568
USDJPY,W,20160111,00:00:00,117.2140000,118.3800000,116.4800000,116.7300000,12287589
USDJPY,W,20160118,00:00:00,116.7220000,118.8790000,115.9640000,118.6300000,12205682
USDJPY,W,20160125,00:00:00,118.6290000,121.6890000,117.6270000,121.2240000,11381583
USDJPY,W,20160201,00:00:00,121.2300000,121.5100000,116.2810000,116.8430000,11754254
USDJPY,W,20160208,00:00:00,116.8010000,117.5250000,110.9750000,113.3870000,15649077
USDJPY,W,20160215,00:00:00,113.3600000,114.8760000,112.2690000,112.4600000,12247083
USDJPY,W,20160222,00:00:00,112.4500000,114.0000000,111.0300000,113.8990000,11913448
USDJPY,W,20160229,00:00:00,113.8940000,114.5560000,112.1340000,113.9500000,11198177
USDJPY,W,20160307,00:00:00,113.9640000,114.4450000,112.2000000,113.9200000,10778947
USDJPY,W,20160314,00:00:00,113.9360000,114.1390000,110.6320000,111.5290000,9906712
USDJPY,W,20160321,00:00:00,111.5220000,113.3230000,111.1970000,113.1340000,7661293
USDJPY,W,20160328,00:00:00,113.1600000,113.8030000,111.5530000,111.5810000,7837941
USDJPY,W,20160404,00:00:00,111.6140000,111.8300000,107.6610000,107.9470000,8879185
USDJPY,W,20160411,00:00:00,108.0620000,109.7360000,107.6030000,108.1310000,7311341
USDJPY,W,20160418,00:00:00,108.1860000,111.8080000,107.7300000,111.8490000,6657012
USDJPY,W,20160425,00:00:00,111.8390000,111.8960000,106.2480000,106.1850000,8151785
USDJPY,W,20160502,00:00:00,106.2260000,107.4990000,105.5100000,107.0490000,7326189
USDJPY,W,20160509,00:00:00,107.0820000,109.5540000,106.9810000,108.6200000,7204989
USDJPY,W,20160516,00:00:00,108.6100000,110.5900000,108.4290000,110.1160000,6839034
USDJPY,W,20160523,00:00:00,110.1490000,110.4490000,109.0700000,110.2190000,6148750
USDJPY,W,20160530,00:00:00,110.7880000,111.4500000,106.4600000,106.6450000,7283990
USDJPY,W,20160606,00:00:00,106.5470000,107.9040000,106.2400000,106.8310000,8039906
USDJPY,W,20160613,00:00:00,106.8050000,106.8980000,103.5420000,104.6100000,9508926
USDJPY,W,20160620,00:00:00,104.6860000,106.8400000,98.9600000,101.7500000,9041948
USDJPY,W,20160627,00:00:00,101.5310000,103.3950000,101.3920000,102.5050000,8159038
USDJPY,W,20160704,00:00:00,102.5930000,102.8040000,99.9860000,100.5190000,6780292
USDJPY,W,20160711,00:00:00,100.6110000,106.3170000,100.5040000,105.3990000,9792325
USDJPY,W,20160718,00:00:00,105.3200000,107.4940000,105.2500000,106.2120000,8628233
USDJPY,W,20160725,00:00:00,106.1410000,106.7260000,101.9380000,102.1130000,8589668
USDJPY,W,20160801,00:00:00,102.2670000,102.8600000,100.6420000,101.9250000,6483469
USDJPY,W,20160808,00:00:00,101.9450000,102.6550000,100.8200000,101.1200000,5496464
USDJPY,W,20160815,00:00:00,101.1150000,101.4600000,99.5160000,100.7670000,7015390
USDJPY,W,20160822,00:00:00,100.7400000,101.9440000,99.9100000,102.0160000,6718855
USDJPY,W,20160829,00:00:00,102.0610000,102.1190000,101.8100000,102.2800000,1518
USDJPY,W,20160926,00:00:00,101.0060000,101.8420000,100.0800000,101.1470000,8459547
USDJPY,W,20161003,00:00:00,101.1980000,104.1630000,101.1720000,103.2500000,8724217
USDJPY,W,20161010,00:00:00,103.2480000,104.6360000,102.7780000,104.3050000,8472374
USDJPY,W,20161017,00:00:00,104.3020000,104.3720000,103.1400000,103.8100000,7844017
USDJPY,W,20161024,00:00:00,103.8210000,105.5320000,103.6850000,104.4300000,7692301
USDJPY,W,20161031,00:00:00,104.4040000,105.2330000,102.5390000,103.9820000,8802209
USDJPY,W,20161107,00:00:00,104.0280000,106.9490000,101.1570000,106.8200000,11748028
USDJPY,W,20161114,00:00:00,106.8510000,110.9540000,106.6900000,110.9530000,10909755
USDJPY,W,20161121,00:00:00,110.9430000,113.9000000,110.2300000,112.9550000,9917507
USDJPY,W,20161128,00:00:00,112.9620000,114.8270000,111.3200000,113.2800000,11033860
USDJPY,W,20161205,00:00:00,113.2570000,115.3690000,112.8350000,115.2780000,9089749
USDJPY,W,20161212,00:00:00,115.2600000,118.6650000,114.7160000,117.9480000,10557060
USDJPY,W,20161219,00:00:00,117.9480000,118.2420000,116.5120000,117.3200000,8702509
USDJPY,W,20161226,00:00:00,117.3430000,117.8140000,116.0340000,116.8700000,7449417
USDJPY,W,20170102,00:00:00,116.8800000,118.6080000,115.0330000,117.0140000,10137095
USDJPY,W,20170109,00:00:00,117.0140000,117.5500000,113.7310000,114.1400000,12158253
USDJPY,W,20170116,00:00:00,114.1480000,115.6240000,112.5300000,114.3870000,11816826
USDJPY,W,20170123,00:00:00,114.3870000,115.3780000,112.4850000,114.6390000,11029864
USDJPY,W,20170130,00:00:00,114.6200000,114.9520000,112.0400000,112.4630000,11096625
USDJPY,W,20170206,00:00:00,112.4220000,113.8550000,111.5700000,113.6000000,9165848
USDJPY,W,20170213,00:00:00,113.5950000,114.8420000,112.5800000,112.8550000,9024843
USDJPY,W,20170220,00:00:00,112.8590000,113.7780000,111.9170000,112.1000000,7949463
USDJPY,W,20170227,00:00:00,112.1000000,114.7500000,111.6640000,113.8130000,8928784
USDJPY,W,20170306,00:00:00,113.8140000,115.5050000,113.5290000,114.7130000,7993838
USDJPY,W,20170313,00:00:00,114.7130000,115.1950000,112.5260000,112.6700000,7688380
USDJPY,W,20170320,00:00:00,112.6970000,112.8980000,110.5890000,110.8610000,9078344
USDJPY,W,20170327,00:00:00,110.8830000,112.1980000,110.0770000,111.3750000,8287280
USDJPY,W,20170403,00:00:00,111.3890000,111.5890000,110.0910000,111.0160000,8626307
USDJPY,W,20170410,00:00:00,111.0790000,111.5820000,108.4800000,108.6810000,7885704
USDJPY,W,20170417,00:00:00,108.6910000,110.5930000,108.0990000,110.5360000,7812643
USDJPY,W,20170424,00:00:00,110.5320000,111.7790000,109.5690000,111.2300000,8191852
USDJPY,W,20170501,00:00:00,111.2400000,113.1190000,111.1750000,112.9070000,7244772
USDJPY,W,20170508,00:00:00,112.9310000,114.3700000,112.3570000,113.1040000,7770524
USDJPY,W,20170515,00:00:00,113.1240000,113.8550000,110.2110000,110.9930000,9827609
USDJPY,W,20170522,00:00:00,111.0200000,112.1290000,110.8250000,111.2070000,8413554
USDJPY,W,20170529,00:00:00,111.2080000,111.7110000,110.2050000,110.3160000,7628997
USDJPY,W,20170605,00:00:00,110.3150000,110.8130000,109.0800000,110.2670000,8656869
USDJPY,W,20170612,00:00:00,110.3110000,111.4190000,108.7990000,110.8410000,8452800
USDJPY,W,20170619,00:00:00,110.8550000,111.7880000,110.7040000,111.1580000,7137408
USDJPY,W,20170626,00:00:00,111.1570000,112.9280000,111.1010000,112.0760000,8872369
USDJPY,W,20170703,00:00:00,112.1000000,114.1810000,112.0590000,113.8450000,8261724
USDJPY,W,20170710,00:00:00,113.8550000,114.4960000,112.2400000,112.4100000,8314185
USDJPY,W,20170717,00:00:00,112.4550000,112.8680000,110.9770000,111.0640000,8114466
USDJPY,W,20170724,00:00:00,111.1300000,112.2030000,110.5300000,110.6370000,8941483
USDJPY,W,20170731,00:00:00,110.7150000,111.0510000,109.8080000,110.6880000,8985297
USDJPY,W,20170807,00:00:00,110.6610000,110.9200000,108.7140000,109.1550000,7980920
USDJPY,W,20170814,00:00:00,109.1340000,110.9490000,108.5690000,109.3500000,9010898
USDJPY,W,20170821,00:00:00,109.3490000,109.8450000,108.6090000,109.1570000,7789561
USDJPY,W,20170828,00:00:00,109.1560000,110.6720000,108.2560000,109.4830000,7748934
USDJPY,W,20170904,00:00:00,109.4820000,109.9340000,107.2900000,108.1710000,7943915
USDJPY,W,20170911,00:00:00,108.1690000,111.3340000,108.0860000,111.0600000,7530335
USDJPY,W,20170918,00:00:00,111.0590000,112.7160000,110.9700000,112.1100000,7698672
USDJPY,W,20170925,00:00:00,112.1530000,113.2570000,111.4500000,112.6080000,7874722
USDJPY,W,20171002,00:00:00,112.6070000,113.4410000,112.3000000,112.5250000,7383509
USDJPY,W,20171009,00:00:00,112.6430000,112.8280000,111.6410000,111.7420000,6717998
USDJPY,W,20171016,00:00:00,111.8370000,113.9050000,111.6300000,113.8590000,7228326
USDJPY,W,20171023,00:00:00,113.8580000,114.4530000,113.2200000,113.7160000,7946983
USDJPY,W,20171030,00:00:00,113.7150000,114.4280000,112.9300000,113.9960000,7668536
USDJPY,W,20171106,00:00:00,113.9950000,114.7350000,113.0700000,113.5170000,7567156
USDJPY,W,20171113,00:00:00,113.5160000,113.9120000,111.9100000,112.0480000,7485451
USDJPY,W,20171120,00:00:00,112.0470000,112.7190000,111.0400000,111.3530000,6778138
USDJPY,W,20171127,00:00:00,111.3740000,112.9780000,110.8200000,112.9520000,8727185
USDJPY,W,20171204,00:00:00,112.9510000,113.5900000,111.9700000,113.5060000,8093004
USDJPY,W,20171211,00:00:00,113.5050000,113.7510000,112.0100000,112.6300000,6786734
USDJPY,W,20171218,00:00:00,112.6290000,113.6380000,112.2900000,113.2270000,6470013
USDJPY,W,20171225,00:00:00,113.2950000,113.3840000,112.4400000,112.6660000,4895825
USDJPY,W,20180101,00:00:00,112.6740000,113.3200000,112.0300000,113.0640000,5082414
USDJPY,W,20180108,00:00:00,113.0670000,113.3870000,110.8800000,111.0750000,7589546
USDJPY,W,20180115,00:00:00,111.0740000,111.4820000,110.1600000,110.5710000,8248738
USDJPY,W,20180122,00:00:00,110.5700000,111.2240000,108.2600000,108.6840000,8913168
USDJPY,W,20180129,00:00:00,108.6200000,110.4830000,108.3890000,110.0900000,9553125
USDJPY,W,20180205,00:00:00,110.0930000,110.2920000,108.0200000,108.8070000,13776651
USDJPY,W,20180212,00:00:00,108.8070000,108.9350000,105.5200000,106.3300000,10613494
USDJPY,W,20180219,00:00:00,106.3290000,107.9030000,106.0700000,106.8830000,7948039
USDJPY,W,20180226,00:00:00,106.8820000,107.6760000,105.2300000,105.4600000,9410459
USDJPY,W,20180305,00:00:00,105.4600000,107.0530000,105.3200000,106.6490000,9488861
USDJPY,W,20180312,00:00:00,106.6200000,107.2940000,105.5700000,105.9240000,7470922
USDJPY,W,20180319,00:00:00,105.9040000,106.6410000,104.5400000,104.6560000,9099250
USDJPY,W,20180326,00:00:00,104.7080000,107.0120000,104.6060000,106.1710000,9463276
USDJPY,W,20180402,00:00:00,106.2620000,107.4930000,105.6300000,106.9390000,9627847
USDJPY,W,20180409,00:00:00,106.9340000,107.7800000,106.5900000,107.5030000,9286569
USDJPY,W,20180416,00:00:00,107.4670000,107.8560000,106.8500000,107.7810000,7999782
USDJPY,W,20180423,00:00:00,107.7790000,109.5390000,107.6300000,109.0570000,9099158
USDJPY,W,20180430,00:00:00,109.0750000,110.0370000,108.6200000,109.1080000,8047964
USDJPY,W,20180507,00:00:00,109.0520000,110.0190000,108.7300000,109.3240000,7830172
USDJPY,W,20180514,00:00:00,109.3840000,111.0820000,109.1800000,110.8690000,7955935
USDJPY,W,20180521,00:00:00,110.8730000,111.3960000,108.9300000,109.7310000,9263180
USDJPY,W,20180528,00:00:00,109.7490000,109.8320000,108.0800000,109.4260000,10464233
USDJPY,W,20180604,00:00:00,109.4250000,110.2670000,109.1700000,109.3040000,8666767
USDJPY,W,20180611,00:00:00,109.3030000,110.9040000,109.2590000,110.6570000,7866974
USDJPY,W,20180618,00:00:00,110.6660000,110.7600000,109.5300000,109.8250000,8041394
USDJPY,W,20180625,00:00:00,109.8550000,110.9440000,109.3500000,110.6440000,8698026
USDJPY,W,20180702,00:00:00,110.5790000,111.1350000,110.2500000,110.4050000,8493836
USDJPY,W,20180709,00:00:00,110.4230000,112.8000000,110.3300000,112.1990000,8038575
USDJPY,W,20180716,00:00:00,112.2000000,113.1760000,111.1600000,111.3760000,8522884
USDJPY,W,20180723,00:00:00,111.3690000,111.5440000,110.5700000,110.9340000,8326537
USDJPY,W,20180730,00:00:00,110.9140000,112.1520000,110.7350000,111.2140000,7865283
USDJPY,W,20180806,00:00:00,111.2140000,111.5270000,110.3000000,110.4300000,6668800
USDJPY,W,20180813,00:00:00,110.4600000,111.4320000,110.0800000,110.5840000,8117777
USDJPY,W,20180820,00:00:00,110.5840000,111.4870000,109.7400000,111.3140000,6688407
USDJPY,W,20180827,00:00:00,111.3130000,111.8290000,110.6600000,111.0600000,6577921
USDJPY,W,20180903,00:00:00,111.0590000,111.7580000,110.3600000,111.0270000,6903476
USDJPY,W,20180910,00:00:00,111.0500000,112.1690000,110.8300000,112.0290000,6005695
USDJPY,W,20180917,00:00:00,112.0300000,112.8740000,111.6400000,112.3840000,6776289
USDJPY,W,20180924,00:00:00,112.3860000,113.7600000,112.3810000,113.7070000,7319297
USDJPY,W,20181001,00:00:00,113.7030000,114.5500000,113.4900000,113.7510000,8116807
